ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
8.63189572649677,259.75664715473306,47312.05827651398,3.230885816523876,322.47627705200466,159.4764029226265,13.037333848797424,63.2176586241076,5.159016161523076,1
7.592649925838797,299.58682210666746,42573.780888292764,6.739182603008292,411.80668056962537,405.37221845001017,25.749687599481074,63.949400640954494,5.8082292127818205,1
8.72655982258091,170.14236309034203,33616.60569779086,9.701104651148976,106.48015893578689,560.8152076542433,15.803515892826493,23.172146735058508,3.385809914396518,1
5.809723757181718,253.43765778622537,23383.63026953006,6.234553405314063,427.3521699118141,406.4017774534789,15.213270295806645,98.29218685674418,3.0178763650297333,0
6.185940018467008,180.38618272184843,20882.39430843317,1.2313049371171796,116.0555436341466,293.72789236591603,15.728749703475192,37.16619537137687,2.4069040406990196,1
5.658295511186883,195.97512406078175,32723.18662397223,1.2180443316136362,455.965350545145,490.7198287233085,25.70998005235287,108.95737383095467,3.883888169874454,0
6.638656157671425,225.501092643674,27498.87753564182,9.538520598032877,496.78509889545734,342.9016347885399,25.29436316726546,110.19066423634358,4.310972401205011,0
6.860370513913187,274.7354228372677,3582.518741153338,3.3242625079196695,217.6269848707111,753.0073830886431,13.298559788325914,113.76411230615646,4.7906490619165325,1
6.449721611208636,296.816693839859,25868.881114131418,1.3746363677835167,184.12742251431746,745.8515977225005,11.3323960763747,67.2253538013399,2.542711023992167,1
8.400581282031752,253.65468277290364,40416.979053025556,6.190923577928625,406.1453455432163,451.6602739804668,15.773984673095619,84.48031632620088,6.691924485417944,1
6.748636643427562,183.55335643346675,23232.373941049424,6.424663393757528,201.2105363681013,329.5187958127809,18.037630272639053,95.63674680678298,2.018550989242815,1
6.483270783905833,184.27140045541404,3071.8505889362864,6.660795791127537,446.2249532688814,615.9926897696473,8.673441897583915,24.411608051551216,6.7939190485984735,1
7.39943629105387,247.5164603177783,39420.77086950964,3.0403192646466426,141.13703686299067,125.69906043814665,24.230742372036538,76.10529144972469,1.0891367350450227,0
5.993234787411669,147.75542915366046,10467.507215730733,0.6435515000375128,150.3820785517433,432.3383042305559,15.62151744050784,13.772769143364284,3.8867541509010737,0
8.307689432639139,122.09482262627893,13301.731326957919,9.667646009817483,491.6606220402462,335.42637598923346,11.353275355758868,64.73226917275986,3.0002070286993767,0
5.760927252879198,170.9244315281553,8652.964494898646,2.883483934065474,369.53555930800184,744.3751195717883,4.990987802991738,27.032694978225013,3.694740483581505,1
8.954104278101811,157.44779833081634,16845.64571113913,6.922249736499201,438.75488977158113,108.40211909087778,8.687664491300994,30.121521855829318,4.4239874738847345,1
8.202856692538301,159.26162409119803,37959.19953158744,7.212983763847741,229.7317509406072,486.97041300284434,28.579872809167544,50.15523233618617,3.6135349480762544,0
6.195504885369603,146.72155020998198,26209.6000454449,6.295070462255114,370.59349980824175,618.4645067466382,10.542791230946744,57.56808833881533,3.4890811018095698,1
5.519327409932608,108.41863792727237,10641.623070460271,3.472620245029658,337.69673092343885,439.51259126682885,6.728060102276989,78.5489666985406,5.3963404924798395,1
8.35411499959192,103.57478694668276,43952.58886852602,3.0754144107586248,341.2600480491788,159.78212111390516,14.898838166339809,18.187126028236722,5.115257650518788,1
7.974000703466659,297.5444779472063,44039.30182010069,6.17784868567568,373.0129838150886,780.7229730195315,10.598456814086964,65.40609373611892,5.999627692215087,0
8.051525088143455,185.55462674717245,43593.632039777345,8.72790851931107,330.14366925163944,462.6073019632685,2.9844590075934363,30.088764327841123,2.4997538874369734,1
8.19944621340081,176.86532943193635,12320.412463386194,9.493970424772257,271.6249477210664,529.930371023308,11.048066083823683,73.13726925349161,4.657171058524382,0
5.759156281069316,235.92945653861398,22836.34753695891,1.5061051418356974,210.36907775221874,265.62684789525514,17.23504147030512,80.11450734873019,4.511168712357123,1
6.754630049904954,143.65077757301282,49256.98797897332,1.9708718196783386,407.4325323652808,438.44865957476264,17.447946416559073,71.23801822081393,3.2184268652361325,1
5.905541708337954,289.99223679004507,38714.61757734452,9.474994458439257,190.5089720012745,400.4046443708253,11.983649792952884,91.21250615261384,3.9163452514160855,0
8.520861990564578,257.2690028831104,1844.787350665211,7.49708466918053,376.94172246176566,152.42708940138863,14.524477175072818,46.91701686649915,2.882692859834372,1
7.6815434438964525,117.8822004624519,3727.6272673943563,8.888441335882844,193.33312905973065,174.31224748322705,29.03450171057346,94.1617250796444,1.8510663857019112,1
6.658143086984272,183.5161551569857,23464.60315221047,2.42501002428576,350.1320679817816,686.2307637331422,12.565757362448725,57.604378987901306,2.282807263976397,1
5.722454226001083,275.823661512433,45506.40019014723,6.082065775539317,398.83130685161154,267.87396654461315,9.230350771279523,63.26029481548565,1.6330818784072065,0
6.588438126004817,288.946404458282,27165.738998659355,7.1608261469659995,187.48555556261567,236.47079004904137,8.817077233869284,81.29123399871786,5.098417451140745,1
6.638141627093614,193.48030224997393,25141.719147697368,6.96106291174624,123.97732034452332,453.4380158750975,14.817409155715756,12.019422239914636,4.964364358654909,1
8.053621624183224,222.68227784214156,5720.948147853214,4.377441063233633,152.38949719766964,638.1229919537591,23.266564164074435,81.93936435622732,6.703638229479237,1
7.731451149743246,133.40678921841504,33010.615183852555,0.6462514710674305,342.3987869084102,143.36256300529155,7.76766915727725,78.04436639793269,5.378070481883448,1
8.605244599017142,298.2337252273953,41194.10644971116,6.0377975396405,439.77856249029423,503.7655437467791,21.860291559941505,44.08318284286079,1.3122750325367887,1
7.152752238066823,146.3343402766887,19330.790371624335,2.9044646222062833,117.99872849416974,183.44730998840134,2.592195053783656,19.43737133894384,6.305471043573725,0
5.918579860784056,288.54635482702514,38892.78662080371,4.777415338357458,393.6605036166585,125.52273557793292,13.730123383550488,20.002899490434526,6.176050977674355,0
7.996356755280482,229.9293297984737,48241.59436809018,9.597019643296264,236.52745838002085,136.92076651355217,23.724221825678033,111.55461216837514,3.6599219246361923,1
8.162747670159142,221.54735897577183,10586.43972682061,4.29083551760313,291.411347967809,683.914875745909,11.48452276168408,85.82072533484208,4.515178303167529,1
7.464470191493237,202.5377022033017,26404.816744139694,8.478115263312054,471.54381993822625,182.5807385396431,17.784638840471185,23.981287514781442,6.856469994835113,0
8.198385129840963,146.13396234355173,14713.32892518649,2.2911357546178857,232.7886018943382,131.60595508860436,7.739418519125502,49.2395486239797,4.193826183088998,1
7.228284587275367,135.30560640110167,39746.29374217505,6.888374731237774,286.1347735757944,406.5299210000386,22.775870951532823,75.17312932917561,6.431930970256539,1
7.329564902836979,144.09724181403507,29090.871611117298,9.781566067169964,105.47296590427244,690.7954303594173,3.4638148915252693,101.91288755997135,1.4982325468611186,1
6.996393564254924,137.2876524288509,31911.829668740036,1.4679844582928996,132.63948800193535,283.68586354251136,25.87119405651401,14.802702158430938,2.146311212252097,1
5.588966943604333,255.91689471335067,39996.75090098676,0.5790394511583241,203.4366364539136,395.1988322681415,7.549498819806708,36.029644461700975,3.644529660647907,1
5.877619994476565,170.02505183334603,20100.53839679152,4.619036530009836,111.14089632842976,127.94577279462585,26.483144887833262,107.8723889324918,4.508540850023828,1
5.61000214990357,111.56853531267927,45796.95838614864,1.3799420889879883,352.5501304193004,414.3549598944131,11.870818756414485,11.008210520219814,5.897367111176801,1
7.727436439423231,293.82052602816225,26884.928928683927,7.609651321924198,270.559342720649,504.3291564459936,22.235140085285625,32.153901307327615,6.929572690859121,1
6.600245933767143,276.7571769926851,8318.763730349727,9.18821230656131,319.25808109120885,499.63493762650137,10.938308338013277,115.49265935702626,3.333108978844699,0
7.27999741907646,285.5504566390426,34947.006349355725,4.623199240733209,169.8588743585318,332.6986845220556,27.36552679457013,77.47420311743882,1.2844938168405096,0
8.676482658741325,298.9815645292871,39766.43684669359,2.957760600476689,218.37281177464644,320.8732264641949,5.545839514514482,38.78385033012571,5.807029019771949,1
6.372522802021062,134.77904984389747,16179.703014842571,4.626831530562793,365.52978994109003,174.63653325561853,6.998554099632764,17.369020383543237,4.626284314496848,1
6.936340230624705,179.24840378053176,42930.37322143827,7.37275426957501,486.12108945215994,356.75882445238784,15.804843504446463,13.101047449194438,2.19125715320921,1
8.14442898490067,251.64769514081826,45354.091110905436,0.5860145350135243,120.16670944088368,169.64626821107527,4.2942762930680916,36.921958760062,3.9689707397285208,1
6.300793579220679,239.20412361075844,14206.772125201542,6.099812900104623,456.15372834210643,636.6171612984361,7.487445171649334,106.96344015478016,5.4538614732023465,0
5.769429684400776,130.779181267971,49184.31289940349,6.326271006430101,330.7524805244834,776.3920084237301,28.425458701936403,55.75050197272604,5.622470722411863,0
6.514130085198188,263.16662499812355,7465.220638413542,6.558038345511387,325.5678267022495,779.0521196666948,29.34171051214084,89.23667060825923,3.997710471992572,0
6.064274505389015,144.88811436733215,10499.775585923253,2.7992097598183334,300.11141408310414,705.5497695627757,12.535261221251815,111.01135389179535,2.8312871807731548,0
8.753941783199005,144.7635229645246,9619.129542282293,7.283500872092204,127.75763436167335,520.5545045377334,27.8520085883902,54.884450776309826,6.842455492230961,1
8.328421328475459,207.3948845786827,44752.49064538959,1.3682191201518759,135.95074069446426,590.605988070716,17.25509091885609,31.040510814113677,4.980175665738957,1
7.716913147786482,218.58798696834063,32887.48134008561,2.3930681964346077,340.36480226363443,299.6440618762898,9.552789044465477,66.88297239426115,3.4494251160777925,1
8.55011206565701,216.01724156756222,8029.162019502507,8.835965443217578,236.38342857422333,541.5392941208345,21.667164190256763,109.88920557658399,2.6827793452279147,0
8.312852269146902,118.29736747955097,22296.009209233274,7.51786993190238,466.90722663107226,418.9546846079142,20.449250584096003,98.48118555514706,5.386617898021373,1
6.152995206101125,275.49217252607605,30957.2522409552,0.6305827631077798,262.6362149437889,437.41213784385275,29.695508935044533,17.241282769946917,2.453100673562606,1
8.623956494714921,153.1200085177412,4631.472206974473,2.859574473513102,157.31258348105644,630.4435922626105,9.421324047459933,86.183008008534,2.030259933842129,0
7.387697846704778,125.90298425656084,44179.610236163266,2.5368615884350634,385.8875334008144,297.34284891807613,20.817666074528592,72.9087274704849,4.179003333772422,0
8.32604054307422,277.74961597379547,40278.37500435599,3.0726601163512397,217.34136857640394,322.62772818616395,3.456665140824513,109.8209493981068,2.739924355864851,0
8.636319549732226,291.1302996459507,25507.73529204359,2.8518178176589206,310.18812294235727,747.2492537900456,5.182089083508144,23.472955853532696,4.7734308695416905,0
6.613012162401524,272.42552345309014,48372.76745532894,1.0939998095570345,379.133114202068,139.35700639568057,2.1097144986306113,68.74397245251222,1.707632049245401,0
5.885181735846869,261.9032149449756,21179.168474117436,4.8599349076697935,460.1056444808282,439.94400888933825,29.984899069670846,106.74089628630816,4.92964662740393,1
6.297773068896796,231.04839612780435,49213.46079230664,7.4609680104685685,416.8764779206704,738.9605602855032,24.463663520129376,55.10261654159173,2.6997791679862133,1
6.994877260191897,210.17147412182786,33562.03994077954,6.263951384815646,370.54442714908964,527.2541054727099,24.02824441253914,63.019440950615376,1.0014576066070764,0
8.363051680728725,117.39735198228203,31916.2280260701,6.8922808516817575,371.85327295805746,482.48495194849244,16.27233010806903,17.750674543365413,1.7616163460450582,1
8.512557041397201,181.69064261413973,8714.767317141357,1.270917196094272,478.3698576128346,274.82092546054866,10.401878321352317,40.59580044938019,6.601692267010565,1
5.524332456859168,174.5377034024628,44155.42403607988,9.53916174667948,218.32963899861443,340.2928423451138,6.235399964954926,45.69573140858421,6.204127834692147,1
7.28761555902148,151.95075675206525,21660.73955207045,8.465672421508735,100.44483767847497,696.433891063285,9.970892687700982,113.96346936193757,2.4016541922174213,1
6.960938511020727,244.684022737717,8530.553586232727,8.148358025708795,208.78182375927946,491.4526922379207,12.527194214015896,41.093409659527495,5.670231427272947,0
6.277377336647556,199.17514701575416,1124.0722388000725,8.31834614789679,187.1565518506976,460.3195356297459,23.176682715448234,60.69556087966172,4.651429559043845,1
5.9195287856678895,116.20924318152959,28207.906340099937,9.360749827261232,364.7338340455993,169.70579947802025,17.110530089288268,83.84348659207078,6.825428268699216,1
6.6816530999126975,144.03664038996226,26606.281295072476,5.670412678080128,353.4846399062116,111.21970951858619,4.169541543553516,27.840170964866513,3.2416339572043547,1
8.800183963693817,236.65175273191917,36108.004307273346,2.402679169742446,337.3845530818895,774.5796320809344,2.5048122508495427,63.508662585606196,5.088763675103028,0
6.631210262072644,115.22617189806004,44567.7736243812,6.359444274599141,106.49737728378147,363.89031710078916,4.865301026953768,91.23929434234984,1.3812143345435115,1
7.315767176101781,270.24138280975376,4430.625939829961,7.5573741898454205,391.511221780259,522.2491434696531,13.493963983526621,105.35407343297726,3.3774840808984354,0
7.960566356133123,199.02930540279488,36709.07627184794,7.5102152368632416,229.41216499419662,155.8005512310995,28.129401677372513,78.88852021286694,6.782905967129083,0
6.772703608327529,196.1173154653296,9776.89123283032,5.453765729585361,366.02239560265247,578.1800000061326,19.847269473858205,83.59588668486427,4.233885246700723,0
8.901237289523362,218.48155693190353,42979.76413127962,1.1503578336689915,322.6313714008613,752.7966960941726,24.451125196514422,23.891181984302584,2.7272770200090672,0
8.868565532297389,264.9361931850298,41043.64393615198,4.025572915086214,237.09237017116288,502.96567709819374,15.058488646127358,114.03541469709819,1.7216257787716411,1
6.381238035388774,169.56184158043862,27269.290871784448,9.247282780401894,153.8305068416431,188.2807256627874,12.126650329461198,24.583148523293058,5.221170041089183,0
7.240369770623349,235.6032305118127,35657.01853185392,6.0522646426955475,137.76755906419237,507.2050692314337,5.035210436065436,95.21402308999781,4.869136260578361,0
6.553074084358694,213.1463927991582,16060.330602595546,5.614153460929278,432.60733324488945,636.4430491732567,26.52612462121374,39.12979539561507,3.2436322816226477,0
6.4969417303211365,153.40565403388428,23822.810997174325,3.0541083866308383,467.3590168326232,384.49157560181305,23.92848081278128,112.69524580713767,6.705648111195005,0
5.6291043157408645,275.7259972710316,41171.02643666835,4.0002647392075,359.91521870571984,715.8864235590275,6.707306732736303,89.19554933064275,1.133216877927102,0
7.633475168929639,259.4852043213856,23233.62726007409,9.005787846955108,141.37364594419336,554.0780673501552,16.343295788535293,92.91950842762058,2.822343109790955,1
7.259376581301015,231.6903669316851,18211.01413360937,6.831398951504939,260.8108867552963,729.4742428024417,15.646494621794856,34.096509036587165,6.526416917797489,0
5.680175629374963,270.11634581884834,24963.516138889845,7.980176754147162,391.5756800420629,536.453717873136,19.5025634752228,58.73439742986769,2.9256126299166425,1
6.47526262482814,273.45884019196046,41498.33799564231,4.8162815191427235,411.9283536040272,191.90158040337695,28.493233031755313,77.95945140482151,2.5135170031310223,1
8.678930600883287,241.67259534300695,17092.7983448582,6.4873485848335,147.28744891643544,316.7841977736324,18.23360036934943,94.69709800272611,4.205322459587483,0
6.3384666173344035,267.40266567273443,9101.198860219318,2.8596442830604714,100.01228753815296,241.25646377671984,17.126083469801323,21.43553135036285,5.942810499523228,1
6.007132052319281,239.49429233385672,35744.69400637365,7.2018778876931195,384.854818352242,736.1785484018036,3.4090421221705904,115.86018480999812,1.6188805652701663,1
7.213084660971471,236.02815435206008,41385.92152905005,4.5622126701817045,242.63847039448225,632.2800471012379,3.76140932850467,107.92427376100116,6.658124257874417,1
8.949776589387103,223.72227564303688,5481.555186914899,4.704182390740083,201.79253264730409,573.4788582370043,7.245710157150089,39.738344954514275,5.770437287086985,0
6.347193450290251,250.54332791152825,12373.768581419265,6.668562083480376,105.15898791581017,310.67642374213517,2.909181607368952,100.50362673355652,2.087501533309312,0
7.852474415920575,131.72102105861472,7527.613493169198,9.394665903954802,316.1197627045999,228.83134043514946,22.813881075960346,67.01563153438059,5.272047767188976,0
8.165668653650512,276.1741518397857,17723.09987331725,1.1080602927818988,440.4602941703927,629.5157615922383,22.253248511830968,60.79871297182205,3.309752335825343,0
6.331731403973399,274.3687055490464,22792.373455817928,8.335060754796572,483.05265850903515,431.9105621153558,5.809574564086002,44.58775163925459,3.4137680684579124,0
8.048757220141509,105.84945660691183,37566.90367968367,3.2776395489158348,326.29798024531567,258.0526865054404,25.410209222267866,73.90654452947517,5.699740554633198,0
6.787240964517387,265.16335011295257,32731.805451642867,4.717234817810589,305.7845310959577,531.6353847156926,6.334008975691136,90.28780294739576,6.776708847884393,0
7.713070407077528,125.77397349468905,31235.964090182344,0.708176623362585,134.02255419569644,128.2336964969164,10.432916435926046,55.20261954590341,1.7599352370831636,1
7.717353987663131,167.02377085182837,17942.559857177894,3.3599377394259737,319.5491206170399,328.31917788977745,8.971353176518221,79.21411123091212,3.5237814212729166,1
7.375211394261655,248.70165125832156,42151.653877695615,5.274996804986239,251.99163158615784,427.9898962137942,12.424598760045338,86.92442132708341,3.8856496485058214,0
5.816014195190429,132.15197920966165,23828.714786209144,1.0336727348006707,342.85411235343076,203.5708338765841,9.130585444918932,88.22339987168145,3.2578709017299854,1
8.423558734562333,263.5934048238124,48965.69443175015,5.165409429140069,255.49053915061867,789.2581343135877,15.690625940276657,15.716270794429828,3.17913474229735,0
6.6227302274010755,266.4268355915484,31890.035845638973,9.30755097415506,196.1196493801467,246.36815521273,13.407420677931192,104.57225862535736,1.3136120053695792,0
6.15281478639949,201.49354675216725,6750.104707442885,1.5012355720241497,137.9861100913506,191.24719103028588,29.623945741821142,60.40786462415527,5.11323172337574,0
5.6427129954416735,101.27717434336671,33970.78932273398,7.762186916717291,225.9673778355583,242.47441172082748,3.5659378035903186,38.86576898658359,3.6172865027202725,1
7.5681253011588465,157.40762663498256,16592.6487638691,4.3918750070719295,138.6579337151009,638.342793211807,5.981078538845845,36.59409582276497,2.168762815863561,0
7.871475266447988,223.38538367514843,34473.19623596182,6.724150287981211,170.75878032959358,397.85396149029,3.4791250294408695,63.13155241283455,5.89620101381241,0
5.558057401247496,296.23723560548467,3947.236834039084,2.9722476808596787,494.93446343181836,495.7911578267766,19.523553459506523,107.55146934158552,5.8153644889097675,0
7.292325704047483,226.36270540333368,9156.63114020999,2.015176494142904,277.64142276264744,114.70640989045252,3.5262597675841483,51.61823398509116,3.918349768533363,0
6.292735213192783,151.96071621283195,42858.994315836426,2.024394835576651,312.7487066020066,124.10191600132019,25.420312646531453,92.46983214618976,2.7907039668865634,1
7.758104766433075,226.80114061992225,11745.388072663987,1.169673483609874,449.4474114948861,412.07788487891133,16.33428165909398,20.650060408594047,4.828556354778714,0
6.11028250151747,207.9970759431711,41933.535699525535,2.2636436965618087,498.22756019627514,671.6586702411365,16.756213488282945,62.3662372366168,2.7289128146644184,1
7.918282083358631,255.96907903022873,14324.166378493317,6.810084157395199,333.0857797378726,719.6672150952957,17.724646215941437,119.08547544320092,2.416047581942272,1
6.853573712051881,121.39612776539168,32322.65454790603,8.876060812513327,424.9895284176687,160.69459731694815,6.7827837765739005,94.74815830715707,5.38308792415796,0
8.778554960578571,252.2055805004056,34860.453388736634,8.234194013116038,230.7764097346701,476.8541714707159,7.535328487205652,33.15813372846743,1.2419514383257042,0
5.981323304510976,208.25331573522206,25876.41028068012,7.008775943807599,222.29758297891644,739.2607803954893,10.92688504044413,65.15856210677018,1.5686108262075638,1
6.693732228675905,292.59840077179894,15612.878496488198,1.5491027024054753,261.08148839782405,371.58092807852046,18.61789964301184,35.69872400134232,1.0407290441415387,1
5.897157324342062,168.3744332077372,11025.896630369258,3.2472807398115235,369.00290506945964,680.696081999858,7.883297726326006,55.05170199887602,1.917659118852557,1
8.73642766397497,226.52437862678963,2142.8730508400977,3.4431653155634554,372.8766757020395,193.58695807960532,5.257288359731314,95.80924261084613,1.4139400522627568,1
8.570687736833435,286.40562110200347,15545.346861415828,2.874590990777402,226.0957738597803,754.7761427674591,29.163272819716102,94.8347296819444,6.974814206679511,0
6.402795697003045,120.50194559813585,32831.55813129851,5.39255376724237,153.28396965465146,625.9963222719118,2.6154908146694416,35.091041569262366,2.7328598197245375,1
